,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,10.902999999999999,24.479,15.2898,6.8164,7.1693,15.773,24.608,6.8459,38.305,13.9265,17.455,27.2155,16.284000000000002,13.6911,15.575999999999999,16.259,7.5133,3.0519,22.002,8.656,8.7226,32.2636,74.7422,62.253,35.8094,45.2704,61.478,80.309,35.8094,78.40100000000001,55.023,47.427,9.8698,67.35300000000001,39.546,43.1105,16.012999999999998,5.1401,25.846,6.7095,17.987000000000002,9.732000000000001,73.535,64.2286,16.809,6.621,22.121,11.0948,9.3634,27.346999999999998,13.0795,15.7033,14.110999999999999,11.714,3.1037,45.824,80.953,66.532,69.13,72.1806,28.7465,31.9126,20.375999999999998,5.4477,27.555,19.862000000000002,10.933,7.2139,8.2903,10.077
2,11.327,24.826999999999998,15.4467,6.8175,7.1,16.213,25.059,6.954,38.405,14.0037,17.792,27.3405,16.624000000000002,13.6451,15.81,16.483,7.6797,3.2323,22.136,8.8056,8.8837,32.4867,75.0195,62.246,36.1109,45.169,61.865,80.515,36.1109,78.607,54.91,47.42,9.9468,66.919,39.326,43.3483,16.006,5.2825,25.839000000000002,6.7492,18.087,9.7249,73.528,64.2266,16.801,6.4667,22.114,11.007,9.3595,27.233,13.083,15.6403,14.440999999999999,11.936,3.4368,46.03,81.053,66.525,69.016,72.4459,28.6737,32.0199,20.476,5.4146,27.335,19.748,10.9892,7.2121,8.325,10.530999999999999
3,11.422,25.203000000000003,15.2428,7.0802,7.3701,16.496,25.229,7.1814,38.605,13.9549,17.872,27.4065,16.803,13.8719,15.890999999999998,16.676,7.706,3.0612,22.419,8.4568,9.1844,32.696999999999996,74.7097,62.295,36.0137,45.071999999999996,61.4432,80.727,36.0137,78.929,54.894,47.403999999999996,9.603,66.74600000000001,39.661,43.2802,16.095,5.2559,26.283,6.797000000000001,18.162,9.8289,73.324,64.1946,16.79,6.5503,22.085,11.0658,9.4804,27.3,13.6777,15.5077,14.529000000000002,12.232999999999999,3.4189,45.713,81.366,66.368,68.842,72.7457,28.9193,31.9713,20.34,5.1448,27.497,20.133,11.0222,7.2305,8.2751,10.620999999999999
4,11.412,24.963,14.9306,7.0148,7.3044,16.471,25.193,7.2319,38.738,13.9852,17.949,27.4441,16.776,13.8088,15.970999999999998,16.561,7.5143,2.9721,22.496,8.4963,8.945,32.5973,75.0616,62.025,35.9703,45.1751,61.9146,80.335,35.9703,78.96300000000001,55.276,47.468,9.7825,67.112,39.628,43.1798,16.086,5.3277,26.357,6.7553,18.15,9.8256,73.148,64.1816,16.996,6.5861,22.18,11.1005,9.4804,27.284000000000002,13.4523,15.5921,14.512,12.22,3.3985,45.357,81.184,66.95100000000001,68.782,72.8145,29.0219,32.2816,20.328,5.3964,27.584,20.01,10.9655,7.1961,8.3439,10.482999999999999
5,11.417,25.287,15.4566,6.9484,7.4305,16.483,25.211,7.3994,38.705,13.9449,18.165,27.4116,17.096,13.9755,15.982000000000001,16.772000000000002,7.8304,2.9961,22.509,8.3519,8.9911,32.7225,75.5732,62.238,35.9407,44.8722,62.0412,80.654,35.9407,78.75,55.383,47.786,9.669,67.324,39.841,43.4725,16.086,5.2981,26.463,6.8715,18.15,9.7194,73.25399999999999,64.1636,16.783,6.6043,22.285999999999998,11.0682,9.4761,26.965999999999998,13.3003,15.5123,14.52,12.227,3.5107,45.782,81.396,67.27,68.782,72.9061,29.0416,32.251999999999995,20.435,5.2827,27.584,19.798,11.1222,7.1942,8.3439,10.867
6,11.402000000000001,25.436999999999998,15.4314,6.8506,7.6528,16.547,25.36,7.2319,38.838,14.2412,18.127,27.4556,17.054000000000002,13.8877,15.948,16.750999999999998,7.7215,3.1702,22.570999999999998,8.4064,8.8383,32.580999999999996,75.7734,62.067,36.2028,45.0016,62.1502,80.434,36.2028,78.53399999999999,55.358999999999995,47.445,9.8568,67.25,39.848,43.3365,16.061,5.4284,26.579,6.8344,18.112000000000002,9.8158,73.468,64.1816,16.765,6.5697,22.566999999999997,10.93,9.5111,27.131999999999998,13.6128,15.6186,14.597000000000001,12.004000000000001,3.48,45.99,81.065,67.316,68.708,73.1946,29.1367,32.3527,20.398,5.5429,27.631,20.067999999999998,10.9918,7.2647,8.4153,11.331
7,11.31,25.371,15.3862,6.9649,7.2995,16.471,25.499000000000002,7.5218,38.738,14.139000000000001,17.949,27.4979,17.184,14.0257,15.970999999999998,16.765,7.8058,3.095,22.596999999999998,8.5831,8.8385,32.8229,76.0975,62.075,36.1417,44.7126,62.2485,80.58,36.1417,79.209,55.763999999999996,47.849,9.9006,67.37,39.914,43.388999999999996,16.184,5.497000000000001,26.855999999999998,6.9252,18.243,9.9285,73.502,64.7648,16.883,6.6659,22.698,11.1037,9.5122,27.269000000000002,13.624,15.6814,14.614,12.118,3.6024,45.958,81.42699999999999,67.42699999999999,68.722,73.6005,29.2603,32.5719,20.529,5.6237,27.67,20.206,11.2548,7.2653,8.3468,11.619000000000002
8,11.398,25.52,15.7884,7.2784,7.4907,16.534000000000002,25.646,7.6804,39.105,14.1488,18.215999999999998,27.5495,17.142,14.2626,16.241,16.745,7.9744,3.4682,22.863000000000003,9.0119,9.0047,33.1888,76.0411,62.603,36.15,44.373999999999995,62.4376,80.758,36.15,78.858,56.0,47.875,9.8756,67.574,40.278,43.1457,16.491,5.497000000000001,27.008000000000003,6.8754,18.542,9.9279,73.262,64.1285,17.088,6.5898,22.785,11.0516,9.7209,27.35,13.470999999999998,15.7223,14.487,12.1,3.5714,46.102,81.918,67.64,68.608,73.8778,29.2678,32.6261,20.616,5.524,27.955,20.285999999999998,11.2593,7.4053,8.4526,11.460999999999999
9,11.48,25.55,15.5179,7.0297,7.3774,16.686,25.674,7.3955,39.071,14.0567,18.166,27.3389,17.188,14.0159,16.195,16.82,7.8792,3.2036,22.913,8.7223,8.9875,33.4057,76.0544,62.54600000000001,36.1336,44.1762,62.5481,81.107,36.1336,79.10300000000001,56.062,47.832,9.8213,67.619,40.455999999999996,43.1067,16.482,5.4254,27.081,6.971,18.74,9.9244,73.51,64.256,17.082,6.6475,23.089000000000002,11.0722,9.7143,27.334,13.4057,15.65,14.758,12.177,3.6326,46.06399999999999,81.63,68.007,68.548,73.9716,29.3918,32.646,20.816,5.5783,28.041,20.269000000000002,11.3905,7.3677,8.4176,11.899000000000001
10,11.48,25.55,15.767000000000001,7.3395,7.4751,16.585,25.573,7.61,39.338,14.1221,18.267,27.4201,17.188,13.8863,16.195,16.82,7.9241,3.6345,22.913,9.0433,9.065,33.187,76.0902,62.163999999999994,36.2017,44.1665,62.6939,80.992,36.2017,79.202,55.718999999999994,47.702,9.8507,67.438,40.355,43.2023,16.245,5.4934,27.299,6.9294,18.594,10.125,73.3,64.3629,17.062,6.6813,23.05,11.2082,9.7512,27.393,13.6267,15.6017,14.758,12.177,3.8351,45.848,81.404,67.523,67.632,74.4408,29.4339,32.7919,20.566999999999997,5.5707,27.875999999999998,20.326,11.3618,7.3348,8.3837,12.352
11,11.379000000000001,25.854,15.9612,7.1754,7.6541,16.585,25.674,7.6988,39.005,14.2123,18.166,27.4257,17.188,14.0126,16.297,16.82,8.0062,3.5156,23.014,8.9618,9.0717,33.3961,76.6234,61.88399999999999,36.2263,43.8907,62.6423,80.556,36.2263,78.664,55.583999999999996,47.463,9.833,67.358,40.25,43.5348,16.109,5.5691,27.299,7.1462,18.444000000000003,10.003,72.665,64.1171,16.930999999999997,6.7764,23.111,11.2348,9.8865,27.13,13.5398,15.5943,14.758,12.277999999999999,3.6326,45.626999999999995,81.17399999999999,67.247,67.346,74.5945,29.5456,32.7058,20.42,5.6247,27.706,20.166,11.3049,7.4038,8.4884,12.296
12,11.470999999999998,25.818,15.7781,7.1745,7.6383,16.762,25.941,7.7319,39.238,14.5858,18.444000000000003,27.616,17.363,13.9692,16.274,16.908,7.9271,3.4366,22.988000000000003,8.8696,9.0689,33.6301,77.1484,62.20399999999999,36.3326,43.8033,62.9035,80.562,36.3326,78.67,55.903999999999996,47.574,10.0991,67.679,40.255,43.5837,16.219,5.5592,27.305,7.1572,18.66,10.008,72.986,64.3008,17.041,6.6926,23.116,11.2633,9.9668,27.135,13.359000000000002,15.4548,14.843,12.569,3.7138,45.527,81.705,67.778,67.561,74.7973,29.5917,32.7733,20.53,5.8532,27.921999999999997,20.171,11.5801,7.3411,8.456,12.694
13,11.599,26.013,15.9544,7.1264,7.6936,16.829,26.037,7.7473,39.205,14.6164,18.409000000000002,27.7499,17.334,14.0236,16.334,17.046,8.1384,3.3317,23.259,8.8856,9.2793,33.4764,76.9974,62.277,36.2451,43.7933,62.8548,81.245,36.2451,79.03,56.123999999999995,47.788999999999994,10.1643,68.087,40.422,43.6379,16.474,5.587999999999999,27.682,7.2095,18.727,9.9209,73.334,64.4845,17.075,6.6558,23.288,11.1523,10.0958,27.213,13.4921,15.3522,14.887,12.401,3.9702,45.605,82.189,68.163,68.172,74.9687,29.6156,32.8021,20.803,5.8832,28.021,20.359,11.4989,7.3388,8.5597,12.588
14,11.604000000000001,26.031,15.7937,7.3195,7.8563,16.842,26.055999999999997,7.6854,39.438,14.3197,18.422,27.6792,17.348,13.9602,16.143,16.951,7.7967,3.4705,23.273000000000003,9.0299,9.0173,33.3578,76.7902,62.215,36.0055,43.5885,62.7923,81.413,36.0055,78.89,56.125,47.795,9.7959,68.005,40.476,43.4548,16.65,5.5215,27.840999999999998,7.122999999999999,18.986,10.124,73.207,64.1454,17.262,6.6579999999999995,23.651999999999997,11.1601,10.0195,27.355999999999998,13.6205,15.7515,14.895999999999999,12.408,3.9811,45.958,82.13600000000001,67.999,67.67699999999999,75.0249,29.7537,32.7955,20.961,5.5505,28.143,20.706999999999997,11.4528,7.3349,8.5239,12.89
15,11.583,25.956,15.7192,7.4408,7.651,16.687,26.08,7.8427,39.438,14.755,18.369,27.6703,17.291,13.8454,16.298,16.923,7.979,3.1646,23.218000000000004,8.8651,9.0487,33.669000000000004,76.9018,62.766000000000005,36.0515,43.5609,63.0485,81.611,36.0515,79.398,56.413999999999994,48.08,10.2316,68.46600000000001,40.723,43.6234,16.799,5.587999999999999,28.299,7.0772,19.259,10.252,73.809,64.1747,17.402,6.6536,24.031,11.0729,10.0893,27.531,13.4752,15.6331,14.86,12.380999999999998,4.1399,46.324,82.65799999999999,68.546,68.13,75.3277,29.8005,32.8408,21.125,6.1676,28.546,20.993000000000002,11.6505,7.2333,8.5242,13.300999999999998
16,11.492,26.095,15.6187,7.4333,7.7008,16.815,26.119,7.6683,39.471,14.3587,18.396,27.5731,17.319000000000003,13.9413,16.322,17.038,7.9204,3.0879,23.144000000000002,8.8326,9.0673,33.8967,77.2658,62.746,36.3513,43.8416,63.471000000000004,81.734,36.3513,79.211,56.551,48.115,10.128,68.115,40.902,43.6115,16.866,5.7188,28.162,7.0856,19.412,10.34,73.633,64.9345,17.373,6.849,23.973000000000003,11.3041,10.2011,27.256,13.5312,15.6883,15.081,12.293,4.0607,46.278999999999996,82.24700000000001,68.635,67.998,75.4844,30.1034,33.1373,21.177,5.9891,28.673000000000002,21.028000000000002,11.6369,7.3073,8.6308,13.550999999999998
17,11.686,26.261999999999997,15.8691,7.0504,7.8006,16.892,26.285,7.6763,39.138000000000005,14.6708,18.675,27.3941,17.496,13.873,16.503,17.229,7.665,3.3525,23.320999999999998,9.032,8.9645,34.0525,77.3687,62.588,36.1618,43.586000000000006,63.1641,81.593,36.1618,79.278,56.59,47.943000000000005,10.2943,68.171,41.036,43.8106,16.66,5.6186,28.296,7.2654,19.421,10.339,73.487,64.86,17.27,6.9075,23.982,11.3996,10.1923,27.476999999999997,13.4255,15.5488,15.267999999999999,12.484000000000002,3.94,46.101000000000006,82.212,68.266,67.736,76.0348,30.0959,32.7977,21.079,6.0112,28.373,20.935,11.7193,7.3976,8.6511,13.616
18,11.725999999999999,26.194000000000003,15.9794,7.3398,7.8059,16.988,26.424,8.0449,39.138000000000005,14.8487,18.67,27.664,17.599,13.9287,16.59,17.18,7.8546,3.2734,23.523000000000003,8.9482,9.2379,34.0088,78.1375,62.277,36.1591,43.7034,63.333,81.282,36.1591,79.179,56.49100000000001,47.949,10.2849,67.65,41.251999999999995,43.9941,16.77,5.6751,28.511999999999997,7.4316,19.426,10.449000000000002,73.493,65.3829,17.38,6.8443,23.987,11.388,10.2319,27.483,13.4896,15.4682,15.029000000000002,12.534,4.2218,45.896,82.323,68.166,67.63600000000001,76.1263,30.1485,32.9491,21.085,6.1513,28.379,20.94,11.5839,7.3316,8.6181,13.827
19,11.632,26.318,15.8757,7.1157,7.893,17.105999999999998,26.445999999999998,7.9548,39.038000000000004,14.6414,18.788,27.566,17.718,14.0237,16.707,17.19,8.1001,3.1932,23.845,8.7789,9.2254,34.0847,78.2654,62.518,36.1997,43.7796,63.6034,81.90899999999999,36.1997,79.271,56.576,48.03,9.932,68.539,41.403,43.9605,17.032,5.5508,28.874000000000002,7.4378,19.707,10.585,73.998,66.0174,17.528,6.8971,24.48,11.5268,10.3417,27.454,13.8871,15.5333,15.245,12.543,4.3373,46.056999999999995,82.324,68.721,67.885,76.2937,30.198,33.1004,21.361,5.7252,28.579,21.339000000000002,11.5951,7.4395,8.6221,13.992
20,11.527000000000001,26.214000000000002,16.1825,7.0004,7.9178,16.9,26.342,8.0998,39.338,14.6939,18.684,27.7468,17.614,14.1292,16.602999999999998,17.086,8.1249,3.6009,23.639,8.9766,9.1732,34.0847,77.9807,62.856,36.5191,43.7552,63.9717,82.104,36.5191,79.566,56.864,48.419,10.1245,68.788,41.65,44.0303,17.178,5.5693,29.123,7.3501,19.767,10.604000000000001,74.28399999999999,67.0468,17.665,6.8635,24.435,11.4617,10.3221,27.414,13.664000000000001,15.5089,15.039000000000001,12.540999999999999,4.2332,46.42100000000001,83.164,69.057,67.806,76.2298,30.0787,33.1382,21.416,6.0317,28.664,21.305999999999997,11.5123,7.377999999999999,8.5915,14.459000000000001
21,11.557,26.211,15.9477,7.4097,7.8072,17.074,26.342,7.9621,39.071,15.0139,18.756,27.7472,17.692,14.1119,16.463,17.229,7.7786,3.4618,23.816999999999997,8.9507,9.1705,34.3128,77.6913,63.476000000000006,36.2564,43.4698,63.4893,82.59899999999999,36.2564,80.47800000000001,57.206,48.757,10.3631,68.789,41.836000000000006,44.038000000000004,17.343,5.5357,29.309,7.337999999999999,19.957,10.635,74.652,67.0331,17.712,6.8864,24.730999999999998,11.4483,10.3258,27.715999999999998,14.2474,15.6064,15.190999999999999,12.784,4.4982,46.62,83.56299999999999,68.928,68.113,76.3605,30.2466,32.8411,21.599,6.2393,28.778000000000002,21.618000000000002,11.6841,7.2417,8.5233,14.715
